year,ticket,date,title,msg,status
2020,1693,2020-10-05,,Sólo un clic puede convertir el dólar en $1000.  Enlace - - ht,closed
2020,1694,2020-10-05,,Inicie el Robot financiero y haga su negocio.  Enlace - https:,closed
2020,1695,2020-10-05,,Sabemos cómo hacer que nuestro futuro rico y qué?  Enlace - -,closed
2020,1697,2020-10-05,,El ingreso adicional está disponible para todos los que usan es,closed
2020,1699,2020-10-05,,# 1 experto financiero en la red! Echa un vistazo al nuevo robo,closed
2020,1698,2020-10-05,,El Robot financiero es su futura riqueza e independencia.  Enl,closed
2020,1696,2020-10-05,,Cada dólar puede convertirse en $ 100 después de almorzar este,closed
2020,1704,2020-10-06,,Every your dollar can turn into $100 after you lunch this Robot,closed
2020,1707,2020-10-06,,El trabajo en línea puede traerle un beneficio fantástico.  En,closed
2020,1703,2020-10-06,,Necesita dinero? Consíguelo aquí fácilmente?  Enlace - http://,closed
2020,1702,2020-10-06,,"Ganar dinero, no la guerra! Robot financiero es lo que necesita",closed
2020,1701,2020-10-06,,¡Atención! Aquí usted puede ganar dinero en línea!  Enlace - h,closed
2020,1700,2020-10-06,,Mira cómo crece tu dinero mientras inviertes con el Robot.  En,closed
2020,1705,2020-10-06,,The fastest way to make you wallet thick is here.  Link - http,closed
2020,1706,2020-10-06,,No worries if you are fired. Work online.  Link - http://www.g,closed
2020,1709,2020-10-07,,Invierta $ 1 hoy para ganar $ 1000 mañana.  Enlace - http://ww,closed
2020,1708,2020-10-07,,"Pills information. Brand names. <a href=""https://buyprozac24",closed
2020,1714,2020-10-08,,La independencia financiera es lo que este robot garantiza.  E,closed
2020,1713,2020-10-08,,Robot financiero garantiza a todos la estabilidad y los ingreso,closed
2020,1716,2020-10-08,,El robot automático es el mejor comienzo para la independencia,closed
2020,1711,2020-10-08,,Provide your family with the money in age. Launch the Robot!,closed
2020,1710,2020-10-08,,Miles de dólares están garantizados si se utiliza este robot.,closed
2020,1717,2020-10-08,,Necesita dinero? Consíguelo aquí fácilmente?  Enlace - http://,closed
2020,1718,2020-10-08,,Robot financiero garantiza a todos la estabilidad y los ingreso,closed
2020,1719,2020-10-08,,Pequeñas inversiones pueden traer toneladas de dólares rápidame,closed
2020,1720,2020-10-08,,We know how to increase your financial stability.  Link - http,closed
2020,1721,2020-10-08,,Inicie el Bot financiero ahora para comenzar a ganar.  Enlace,closed
2020,1715,2020-10-08,,¡Atención! Robot financiero puede traer millones!  Enlace - ht,closed
2020,1712,2020-10-08,,Financial Robot is #1 investment tool ever. Launch it!  Link -,closed
2020,1725,2020-10-09,,Sólo un clic puede convertir el dólar en $1000.  Enlace - http,closed
2020,1724,2020-10-09,,El ingreso enorme sin inversiones es accesible.  Enlace - http,closed
2020,1726,2020-10-09,,Trabajo en línea puede ser realmente eficaz si se utiliza este,closed
2020,1727,2020-10-09,,Necesita dinero? Consíguelo aquí fácilmente! Simplemente presio,closed
2020,1728,2020-10-09,,Robot nunca duerme. Se hace dinero para usted 24/7.  Enlace -,closed
2020,1729,2020-10-09,,Robot financiero es su fórmula de éxito se encuentra. Más infor,closed
2020,1730,2020-10-09,,No need to worry about the future if your use this financial ro,closed
2020,1731,2020-10-09,,Cada dólar puede convertirse en $ 100 después de almorzar este,closed
2020,1732,2020-10-09,,Hazte rico en el futuro usando este robot financiero.  Enlace,closed
2020,1733,2020-10-09,,Hemos encontrado la manera más rápida de ser rico. Descúbrelo a,closed
2020,1722,2020-10-09,,¿Todavía no eres millonario? El robot financiero le hará!  Enl,closed
2020,1723,2020-10-09,,Gana dinero en Internet usando este Bot. Realmente funciona!,closed
2020,1734,2020-10-10,,El Robot financiero es su futura riqueza e independencia.  Enl,closed
2020,1736,2020-10-10,,Have no financial skills? Let Robot make money for you.  Link,closed
2020,1737,2020-10-10,,This robot can bring you money 24/7.  Link - http://www.google,closed
2020,1738,2020-10-10,,Miles de dólares están garantizados si se utiliza este robot.,closed
2020,1739,2020-10-10,,Your money work even when you sleep.  Link - http://www.google,closed
2020,1735,2020-10-10,,No need to work anymore while you have the Robot launched!  Li,closed
2020,1745,2020-10-11,,La mayoría de las personas exitosas ya usan Robot. ¿Es usted?,closed
2020,1746,2020-10-11,,Este robot te ayudará a ganar cientos de dólares cada día.  En,closed
2020,1749,2020-10-11,,Lanzar el mejor instrumento de inversión para empezar a ganar d,closed
2020,1744,2020-10-11,,Robot financiero es su fórmula de éxito se encuentra. Más infor,closed
2020,1743,2020-10-11,,Ganar $ 1000 al día es fácil si utiliza este robot financiero.,closed
2020,1742,2020-10-11,,Attention! Here you can earn money online!  Link - http://www.,closed
2020,1741,2020-10-11,,¿Todavía no eres millonario? El robot financiero le hará!  Enl,closed
2020,1740,2020-10-11,,Incluso un niño sabe cómo ganar dinero. ¡Este robot es lo que n,closed
2020,1750,2020-10-11,,Los ricos son ricos porque usan este robot.  Enlace - http://w,closed
2020,1747,2020-10-11,,¡Atención! Aquí usted puede ganar dinero en línea!  Enlace - h,closed
2020,1748,2020-10-11,,Ganar dinero puede ser extremadamente fácil si utiliza este rob,closed
2020,1752,2020-10-12,,The fastest way to make you wallet thick is here.  Link - http,closed
2020,1751,2020-10-12,,Comience a ganar miles de dólares cada semana.  Enlace - - htt,closed
2020,1753,2020-10-12,,Small investments can bring tons of dollars fast.  Link - http,closed
2020,1755,2020-10-15,Solicitud de asesoría virtual,"Usuario solicita se le pueda atender con una reunión vía Zoom,",openned
2020,1756,2020-10-15,Solicitud de clinica municipal de la Alcaldia de Santa Ana,Usuario solicita se pueda pedir información sobre los medicamen,openned
2020,1757,2020-10-15,,Every your dollar can turn into $100 after you lunch this Robot,closed
2020,1758,2020-10-15,,Incluso un niño sabe cómo ganar dinero. ¡Este robot es lo que n,closed
2020,1754,2020-10-15,,Robot financiero garantiza a todos la estabilidad y los ingreso,closed
2020,1765,2020-10-16,,Siéntase libre de comprar todo lo que quiera con los ingresos a,closed
2020,1764,2020-10-16,,Sabemos cómo aumentar su estabilidad financiera.  Enlace - - h,closed
2020,1763,2020-10-16,,Robot is the best solution for everyone who wants to earn.  Li,closed
2020,1759,2020-10-16,,Make dollars staying at home and launched this Bot.  Link - ht,closed
2020,1760,2020-10-16,,Robot nunca duerme. Se hace dinero para usted 24/7.  Enlace -,closed
2020,1761,2020-10-16,,The additional income for everyone.  Link - http://www.google.,closed
2020,1762,2020-10-16,,Necesita dinero en efectivo? Lanzar este robot y ver lo que pue,closed
2020,1768,2020-10-17,,Gana dinero en Internet usando este Bot. Realmente funciona!,closed
2020,1769,2020-10-17,,Sabemos cómo llegar a ser rico y hacer?  Enlace - http://www.g,closed
2020,1770,2020-10-17,,Make $1000 from $1 in a few minutes. Launch the financial robot,closed
2020,1771,2020-10-17,,¿Necesita algo más de dinero? Robot les ganará muy rápido.  En,closed
2020,1772,2020-10-17,,"Ganar dinero, no la guerra! Robot financiero es lo que necesita",closed
2020,1773,2020-10-17,,Ganar dólares sentado en casa.  Enlace - http://www.google.com,closed
2020,1767,2020-10-17,,Deje que el robot financiero sea su compañero en el mercado fin,closed
2020,1774,2020-10-17,,Mira cómo crece tu dinero mientras inviertes con el Robot.  En,closed
2020,1766,2020-10-17,,# 1 experto financiero en la red! Echa un vistazo al nuevo robo,closed
2020,1776,2020-10-17,,El ingreso enorme sin inversiones es accesible.  Enlace - - ht,closed
2020,1775,2020-10-17,,Comience a ganar miles de dólares cada semana simplemente usand,closed
2020,1781,2020-10-18,,Find out about the fastest way for a financial independence.,closed
2020,1777,2020-10-18,,No tienen habilidades financieras? Deje que Robot gane dinero p,closed
2020,1778,2020-10-18,,Robot financiero es el mejor compañero de la gente rica.  Enla,closed
2020,1779,2020-10-18,,¿Todavía no eres millonario? Arreglarlo ahora!  Enlace - - htt,closed
2020,1780,2020-10-18,,La independencia financiera es lo que todos necesitan.  Enlace,closed
2020,1782,2020-10-19,,La mayoría de las personas exitosas ya usan Robot. ¿Es usted?,closed
2020,1784,2020-10-19,,Financial independence is what this robot guarantees.  Link -,closed
2020,1785,2020-10-19,,Online earnings are the easiest way for financial independence.,closed
2020,1783,2020-10-19,,No hay necesidad de trabajar más. Simplemente inicie el robot.,closed
2020,1797,2020-10-20,,Prueba dos,closed
2020,1797,2020-10-20,,Uno más de prueba,closed
2020,1796,2020-10-20,,Prueba de funcionamiento del nuevo formulario,closed
2020,1795,2020-10-20,,¿Sirve?,closed
2020,1795,2020-10-20,,Seguimiento a la prueba,closed
2020,1794,2020-10-20,,Adicional,closed
2020,1794,2020-10-20,,Prueba nueva 20/10/2020,closed
2020,1793,2020-10-20,,Prueba de ticket,closed
2020,1791,2020-10-20,,Robot never sleeps. It makes money for you 24/7.  Link - http:,closed
2020,1790,2020-10-20,,Las ganancias en línea son la forma más fácil de independencia,closed
2020,1789,2020-10-20,,Sabemos cómo llegar a ser rico y hacer?  Enlace - - http://www,closed
2020,1788,2020-10-20,,Haga que su dinero funcione para usted todo el día.  Enlace -,closed
2020,1787,2020-10-20,,Pruebe el robot automático para seguir ganando todo el día.  E,closed
2020,1786,2020-10-20,,Robot financiero garantiza a todos la estabilidad y los ingreso,closed
2020,1792,2020-10-20,,Haga que su dinero funcione para usted todo el día.  Enlace -,closed
2020,1595,2020-10-20,Asesoria sobre peticiones a realizar,Se reenviara una peticion hecha a Gobernacion hacia el Minister,openned
2020,1755,2020-10-20,Solicitud de asesoría virtual,El dia sabado 18 se realizo la reunion via zoom y se le dio ase,openned
2020,1756,2020-10-20,Solicitud de clinica municipal de la Alcaldia de Santa Ana,https://alac.funde.org/requests/5f74aed61e8e807fc860afa6#docs i,openned
2020,1756,2020-10-20,Solicitud de clinica municipal de la Alcaldia de Santa Ana,Se le manifesto que esta informacion ya la poseemos en nuestra,openned
2020,1756,2020-10-20,Solicitud de clinica municipal de la Alcaldia de Santa Ana,Usuario agradece la informacion brindada,openned
2020,1595,2020-10-20,Asesoria sobre peticiones a realizar,Se recibio informacion de de parte de Gobernacion [solicitud d,openned
2020,1595,2020-10-20,Asesoria sobre peticiones a realizar,"Oficial de CEPA, solicita prorroga en el plazo por tema de pand",openned
2020,1595,2020-10-20,Asesoria sobre peticiones a realizar,"Dandole seguimiento a las peticiones realizadas a CEPA, Goberna",openned
2020,1595,2020-10-20,Asesoria sobre peticiones a realizar,Se  reenvio peticion hacia el MOP,openned
2020,1798,2020-10-22,"Apelacion para Alcaldia de El Carmen, Usulutan, por informacion incompleta",Se le manifesto que le ayudaremos a redactar la apelacion para,openned
2020,1798,2020-10-22,"Apelacion para Alcaldia de El Carmen, Usulutan, por informacion incompleta",Usuaria solicita ayuda para elaborar formato de apelacion sobre,openned
2020,1799,2020-10-23,Informacion sobre el curso ABC,Se le indico el link para poder inscribirse en el curso y se le,openned
2020,1798,2020-10-23,"Apelacion para Alcaldia de El Carmen, Usulutan, por informacion incompleta","Se le envio por correo electronico, borrador de apelacion , par",openned
2020,1799,2020-10-23,Informacion sobre el curso ABC,Usuaria nos solicita información acerca del curso que se esta i,openned
2020,1804,2020-10-26,Denuncia por denegación al acceso al expediente administrativo-minsal,"El 07 de octubre, 2020. Se recibió llamada de usuaria en la cua",openned
2020,1807,2020-10-26,Demanda ante la Sala de lo Contencioso Administrativo.,Usuario solicitó que a través de ALAC se estudia el caso de nom,openned
2020,1803,2020-10-26,Incumplimiento de obligaciones por parte de la DGCP y Asocambio.,"Se recibió llamada y mensajes de usuario, quien expuso su caso",openned
2020,1802,2020-10-26,Asesoría por daños a la propiedad privada.,"El 04 octubre, 2020. Se recibió llamada de usuario quien consul",openned
2020,1801,2020-10-26,Denuncia por secuestro y falsificación de documentos públicos-PGR.,"EL 03 de octubre, 2020. Se brindó asesoría legal a usuarios que",openned
2020,1800,2020-10-26,Denuncia por estudio reservado por parte de la Alcaldía de San Salvador.,Usuario solicita se investigue porque un estudio que realizó la,openned
2020,1805,2020-10-26,Asesoría para elaborar recurso de apelación.,Usuario requirió que se estudiara las respuestas emitidas por u,openned
2020,1806,2020-10-26,Asesoría para elaboración de recursos de apelación.,Usuario requirió que se estudiara las respuestas emitidas por u,openned
2020,1808,2020-10-27,Solicitud de elaboración de apelación para CONACYP,Usuaria llamo por teléfono y manifiesta lo siguiente: Ella env,openned
2020,1808,2020-10-27,Solicitud de elaboración de apelación para CONACYP,"Usuario nos envia informacion recibida de parte de CONACYT, la",openned
2020,1808,2020-10-27,Solicitud de elaboración de apelación para CONACYP,Se le manifestó que las solicitudes deben de llenar requisitos,openned
2020,1809,2020-10-27,Asesoria sobre solicitud por primera vez al Ministerio de Hacienda,Usuaria solicita se le envíe formato de solicitud simple para s,openned
2020,1809,2020-10-27,Asesoria sobre solicitud por primera vez al Ministerio de Hacienda,"Se le envió formato de solicitud vía WhatsApp, y se le explicó",openned
2020,1808,2020-10-27,Solicitud de elaboración de apelación para CONACYP,Usuaria llamo por teléfono y manifiesta lo siguiente: Ella env,openned
2020,1808,2020-10-27,Solicitud de elaboración de apelación para CONACYP,"Se le solicito nos pudiera enviar, la solciitud realizada, las",openned
2020,1810,2020-11-02,,Prueba de un nuevo ticket desde la nueva interfaz,closed
2020,1811,2020-11-02,,Nuevo sistema de prueba,closed
2020,1813,2020-11-02,,Determinante,closed
2020,1812,2020-11-02,,Pruebat,closed
2020,1814,2020-11-02,,Testing,closed
2020,1815,2020-11-02,,Prueba,closed
2020,1816,2020-11-02,,Otra prueba de nuevo,closed
2020,1817,2020-11-02,,Otro más,closed
2020,1818,2020-11-03,,test,closed
